UID,Name,DoB,Nat,Division,Club,Preferred Foot,Position,Height,Weight,Age,Transfer Value,Wage,Style
43474378,Ebrima Colley,1/2/2000 ,GAM,Turkish Super League,Fatih Karagümrük,Right,"AM (LC), ST (C)",179,75,22,3995000.0,"31,000",Physical
62027632,Edin Visca,17/2/1990 ,BIH,Turkish Super League,Trabzonspor,Either,M/AM (RL),172,63,32,,"208,000",Creative
8833687,Luiz Adriano,12/4/1987 ,BRA,Turkish Super League,Antalyaspor,Right,ST (C),184,81,35,247500.0,"195,000",Intelligent
12041043,Ahmed Hassan,5/3/1993 ,EGY,Turkish Super League,Alanyaspor,Right,ST (C),191,85,29,715000.0,"56,500",Physical
864095,Ryan Donk,30/3/1986 ,SUR,Turkish Super League,Kasımpaşa,Right,"D (C), DM",193,80,36,177500.0,"65,000",Technical
28028360,Steven Caulker,29/12/1991 ,SLE,Turkish Super League,Fatih Karagümrük,Right,D (C),191,76,30,1487500.0,"43,500",Technical
13134264,Aaron Appindangoyé,20/2/1992 ,GAB,Turkish Super League,Sivasspor,Right,D (C),184,85,30,1762500.0,"29,500",Physical
42029692,Dia Saba,18/11/1992 ,ISR,Turkish Super League,Sivasspor,Left,"AM (RC), ST (C)",166,68,29,2700000.0,"83,500",Creative
19086720,Geraldo,23/11/1991 ,ANG,Turkish Super League,Ümraniyespor,Either,"AM (RLC), ST (C)",182,67,30,605000.0,"13,000",Creative
62072934,Vukan Savićević,29/1/1994 ,MNE,Turkish Super League,Giresunspor,Right,M/AM (C),179,70,28,770000.0,"44,000",Intelligent
18093594,Henry Onyekuru,5/6/1997 ,NGA,Turkish Super League,Adana D.S.,Right,AM (RL),175,70,25,7700000.0,"195,000",Physical
43130485,Mbaye Diagne,28/10/1991 ,SEN,Turkish Super League,Fatih Karagümrük,Right,ST (C),193,86,30,4850000.0,"43,500",Physical
48036071,Dylan Saint-Louis,26/4/1995 ,CGO,Turkish Super League,Hatayspor,Right,"M (C), AM (RL)",175,70,27,330000.0,"21,500",Physical
48034671,Kévin Soni,17/4/1998 ,CMR,Turkish Super League,Hatayspor,Left ,"AM (R), ST (C)",183,76,24,550000.0,"9,750",Physical
70002622,Serdar Aziz,23/10/1990 ,TUR,Turkish Super League,Fenerbahçe,Right,D (C),183,86,31,2410000.0,"50,500",Leader
62086025,Jure Balkovec,9/9/1994 ,SVN,Turkish Super League,Alanyaspor,Left ,"D (LC), WB (L)",185,74,27,2850000.0,"34,500",Creative
168236,Deniz Türüç,29/1/1993 ,TUR,Turkish Super League,Başakşehir FK,Left,M/AM (RLC),178,77,29,5400000.0,"54,500",Technical
93020727,Sam Larsson,10/4/1993 ,SWE,Turkish Super League,Antalyaspor,Right,"M (L), AM (LC)",179,70,29,2312500.0,"130,000",Technical
72040306,Sam Adekugbe,16/1/1995 ,CAN,Turkish Super League,Hatayspor,Left,D/WB (L),176,75,27,1375000.0,"21,500",Technical
39029824,Rúnar Alex Rúnarsson,18/2/1995 ,ISL,Turkish Super League,Alanyaspor,Right,GK,186,76,27,1600000.0,"75,500",Shot Stopper
2000077193,Arda Güler,25/2/2005 ,TUR,Turkish Super League,Fenerbahçe,Left,AM (C),176,68,17,11000000.0,"12,000",Creative
55038591,Christian Atsu,10/1/1992 ,GHA,Turkish Super League,Hatayspor,Left,"M (L), AM (RL)",172,68,30,935000.0,"43,500",Physical
92071861,Berkay Özcan,15/2/1998 ,TUR,Turkish Super League,Başakşehir FK,Right,M/AM (LC),180,79,24,4650000.0,"36,000",Physical
76043820,Jorman Campuzano,30/4/1996 ,COL,Turkish Super League,Giresunspor,Right,"DM, M (C)",177,73,26,3220000.0,"49,000",Physical
78074592,Diego Rossi,5/3/1998 ,URU,Turkish Super League,Fenerbahçe,Either,AM (RLC),170,66,24,9650000.0,"167,000",Creative
70080408,Mert Yandaş,19/8/1994 ,TUR,Turkish Super League,Fenerbahçe,Right,"DM, M/AM (C)",174,73,27,3390000.0,"92,000",Leader
80013411,Francisco Calvo,8/7/1992 ,CRC,Turkish Super League,Konyaspor,Left,D (LC),181,78,29,715000.0,"21,500",Physical
71002993,Yaroslav Rakitskyi,3/8/1989 ,UKR,Turkish Super League,Adana D.S.,Left,D (C),184,88,32,2050000.0,"54,000",Leader
55041935,Djaniny,21/3/1991 ,CPV,Turkish Super League,Trabzonspor,Right,"AM (R), ST (C)",190,78,31,2875000.0,"222,000",Technical
27102375,Emre Mor,24/7/1997 ,TUR,Turkish Super League,Fenerbahçe,Left,AM (RLC),169,64,24,2900000.0,"174,000",Creative
70085757,Emre Akbaba,4/10/1992 ,TUR,Turkish Super League,Adana D.S.,Left,"AM (C), ST (C)",180,70,29,4500000.0,"92,000",Creative
59074708,Giorgi Beridze,12/5/1997 ,GEO,Turkish Super League,Ankaragücü,Right,"WB/M/AM (L), ST (C)",174,71,25,715000.0,"13,000",Technical
55017367,Fredy,27/3/1990 ,ANG,Turkish Super League,Antalyaspor,Right,"M (C), AM (RLC)",170,70,32,715000.0,"43,500",Technical
84153377,Berkan Kutlu,25/1/1998 ,TUR,Turkish Super League,Galatasaray,Left,"DM, M (C)",186,75,24,3750000.0,"54,000",Leader
58031133,Magomed Ozdoev,5/11/1992 ,RUS,Turkish Super League,Fatih Karagümrük,Right,"DM, M (C)",181,77,29,7600000.0,"86,500",Leader
59065573,Saba Lobzhanidze,18/12/1994 ,GEO,Turkish Super League,Hatayspor,Right,AM (RL),175,72,27,2950000.0,"43,500",Creative
92025557,Serdar Dursun,19/10/1991 ,TUR,Turkish Super League,Fenerbahçe,Right,ST (C),190,80,30,3500000.0,"77,000",Leader
85045326,Simon Falette,19/2/1992 ,GUI,Turkish Super League,Hatayspor,Left,D (LC),184,89,30,1210000.0,"32,500",Physical
36047450,Stelios Kitsiou,28/9/1993 ,GRE,Turkish Super League,Gaziantep FK,Right,D/WB/M (R),175,70,28,1375000.0,"34,500",Physical
53087151,Bersant Celina,9/9/1996 ,KOS,Turkish Super League,Kasımpaşa,Right,"M (L), AM (LC)",181,70,25,495000.0,"24,000",Creative
36045569,Manolis Siopis,14/5/1994 ,GRE,Turkish Super League,Trabzonspor,Right,"DM, M (C)",170,69,28,5950000.0,"97,000",Leader
769023,Birkir Bjarnason,27/5/1988 ,ISL,Turkish Super League,Adana D.S.,Right,M/AM (C),184,75,34,240000,"43,500",Leader
53049626,Jonas Svensson,6/3/1993 ,NOR,Turkish Super League,Adana D.S.,Right,D/WB (R),171,65,29,6300000.0,"130,000",Leader
38041509,Kevin Varga,30/3/1996 ,HUN,Turkish Super League,Hatayspor,Either,AM (RLC),178,72,26,2600000.0,"21,500",Technical
36096701,Tasos Chatzigiovanis,31/5/1997 ,GRE,Turkish Super League,Ankaragücü,Right,M/AM (RL),175,62,25,1950000.0,"36,000",Physical
35017440,Alexander Merkel,22/2/1992 ,KAZ,Turkish Super League,Gaziantep FK,Right,M/AM (RC),179,73,30,1045000.0,"34,500",Technical
37041086,Brandley Kuwas,19/9/1992 ,CUW,Turkish Super League,Giresunspor,Left,AM (RLC),181,73,29,1487500.0,"46,500",Physical
1652791,Alexandru Epureanu,27/9/1986 ,MDA,Turkish Super League,Başakşehir FK,Left,D (C),189,85,35,164000.0,"65,000",Intelligent
611474,Jimmy Durmaz,22/3/1989 ,SWE,Turkish Super League,Fatih Karagümrük,Left,M/AM (RLC),180,69,33,825000.0,"24,000",Creative
36039032,Tasos Bakasetas,28/6/1993 ,GRE,Turkish Super League,Trabzonspor,Left,"M (C), AM (RC)",181,75,28,3460000.0,"174,000",Physical
70104072,Tayyip Talha Sanuç,17/12/1999 ,TUR,Turkish Super League,Beşiktaş,Right,D (C),188,74,22,5075000.0,"34,500",Physical
24039613,Robert Murić,12/3/1996 ,CRO,Turkish Super League,Konyaspor,Left ,"AM (RLC), ST (C)",180,72,26,4050000.0,"43,500",Creative
16147693,Attila Szalai,20/1/1998 ,HUN,Turkish Super League,Fenerbahçe,Left,D (LC),192,83,24,7800000.0,"97,000",Technical
70099762,Abdülkadir Ömür,25/6/1999 ,TUR,Turkish Super League,Trabzonspor,Left ,"M (R), AM (RC)",168,65,23,4775000.0,"69,000",Technical
69005559,Mario Gavranović,24/11/1989 ,SUI,Turkish Super League,Kayserispor,Right,ST (C),175,76,32,467500.0,"66,500",Intelligent
70099785,Kerem Aktürkoğlu,21/10/1998 ,TUR,Turkish Super League,Galatasaray,Right,AM (RL),173,66,23,7200000.0,"61,500",Physical
98017001,Ezgjan Alioski,12/2/1992 ,MKD,Turkish Super League,Fenerbahçe,Left ,"D/WB (L), M/AM (RL)",171,68,30,7500000.0,"201,000",Physical
53074943,Zymer Bytyqi,11/9/1996 ,KOS,Turkish Super League,Konyaspor,Right,M/AM (RL),176,70,25,825000.0,"41,000",Creative
69004160,Admir Mehmedi,16/3/1991 ,SUI,Turkish Super League,Antalyaspor,Right,"AM (RLC), ST (C)",183,78,31,1925000.0,"86,500",Creative
34007438,Serdar Gürler,14/9/1991 ,TUR,Turkish Super League,Başakşehir FK,Right,AM (RL),176,65,30,3527500.0,"34,500",Creative
69002453,Eren Derdiyok,12/6/1988 ,SUI,Turkish Super League,Ankaragücü,Either,ST (C),191,83,34,637500.0,"36,000",Physical
27013107,Jens Stryger Larsen,21/2/1991 ,DEN,Turkish Super League,Trabzonspor,Right,"D (RLC), WB/M (RL)",180,74,31,1375000.0,"188,000",Leader
62115981,Miha Zajc,1/7/1994 ,SVN,Turkish Super League,Fenerbahçe,Right,"DM, M (C)",180,76,27,7700000.0,"147,000",Technical
98031298,Florent Hadergjonaj,31/7/1994 ,KOS,Turkish Super League,Kasımpaşa,Right,"D (RL), WB/M (R)",182,73,27,1650000.0,"34,500",Technical
22000141,Strahil Popov,31/8/1990 ,BUL,Turkish Super League,Ümraniyespor,Right,D/WB (R),185,75,31,812500.0,"15,250",Physical
21024350,Riad Bajic,6/5/1994 ,BIH,Turkish Super League,Giresunspor,Left,ST (C),189,83,28,2587500.0,"43,500",Technical
20034959,Haji Wright,27/3/1998 ,USA,Turkish Super League,Antalyaspor,Right,"AM (RL), ST (C)",193,80,24,2600000.0,"108,000",Physical
29086218,Uche Ikpeazu,28/2/1995 ,UGA,Turkish Super League,Konyaspor,Right,ST (C),191,96,27,2262500.0,"32,500",Physical
70058786,Salih Uçan,6/1/1994 ,TUR,Turkish Super League,Beşiktaş,Right,"DM, M (C)",182,65,28,2827500.0,"30,000",Intelligent
70005951,Mert Günok,1/3/1989 ,TUR,Turkish Super League,Beşiktaş,Right,GK,196,76,33,,"61,500",Distributor
29114927,Jean-Philippe Gbamin,25/9/1995 ,CIV,Turkish Super League,Trabzonspor,Right,"D (C), DM, M (C)",186,90,26,16500000.0,"377,000",Physical
29114945,Clinton N'jie,15/8/1993 ,CMR,Turkish Super League,Sivasspor,Right,"AM (RL), ST (C)",175,75,28,1950000.0,"21,500",Physical
8489926,Caner Erkin,4/10/1988 ,TUR,Turkish Super League,Fatih Karagümrük,Left,D/WB (L),181,74,33,715000.0,"72,000",Creative
70102606,Fatih Aksoy,6/11/1997 ,TUR,Turkish Super League,Alanyaspor,Right ,"D (RC), DM",189,75,24,3300000.0,"10,750",Technical
70003313,Mahmut Tekdemir,20/1/1988 ,TUR,Turkish Super League,Başakşehir FK,Either,"DM, M (C)",178,72,34,,"36,000",Leader
11021970,Endri Çekiçi,23/11/1996 ,ALB,Turkish Super League,Konyaspor,Either,M/AM (RLC),178,73,25,1925000.0,"30,500",Creative
93057525,Ibrahim Drešević,24/1/1997 ,KOS,Turkish Super League,Fatih Karagümrük,Right,D (C),186,81,25,1075000.0,"10,750",Physical
70097267,Dorukhan Toköz,21/5/1996 ,TUR,Turkish Super League,Trabzonspor,Right,"D (R), DM, M (C)",180,73,26,2037500.0,"192,000",Leader
19247744,Léo Duarte,17/7/1996 ,BRA,Turkish Super League,Başakşehir FK,Right,D (C),183,76,25,4325000.0,"127,000",Physical
70056734,Emre Kılınç,23/8/1994 ,TUR,Turkish Super League,Ankaragücü,Left,M/AM (RLC),174,65,27,2087500.0,"69,000",Technical
28060547,Britt Assombalonga,6/12/1992 ,COD,Turkish Super League,Adana D.S.,Right,ST (C),177,76,29,715000.0,"43,500",Physical
13112741,Jean Kouassi,25/11/1994 ,CIV,Turkish Super League,Fatih Karagümrük,Right,"M (RL), AM (RLC), ST (C)",174,67,27,1175000.0,"194,000",Physical
70110533,Yunus Akgün,7/7/2000 ,TUR,Turkish Super League,Galatasaray,Left,AM (RL),173,65,21,8300000.0,"6,000",Creative
13156726,Trezeguet,1/10/1994 ,EGY,Turkish Super League,Trabzonspor,Right,M/AM (RL),179,71,27,6050000.0,"215,000",Physical
55026952,Bruma,24/10/1994 ,POR,Turkish Super League,Fenerbahçe,Right,M/AM (RL),173,70,27,2912000.0,"104,000",Creative
34008669,Younes Belhanda,25/2/1990 ,MAR,Turkish Super League,Adana D.S.,Right,"M/AM (C), ST (C)",175,78,32,,"150,000",Creative
978694,Atiba Hutchinson,8/2/1983 ,CAN,Turkish Super League,Beşiktaş,Right,"DM, M (C)",187,83,39,660000.0,"104,000",Leader
13134241,Christian Luyindama,8/1/1994 ,COD,Turkish Super League,Antalyaspor,Right ,D (C),191,91,28,2650000.0,"167,000",Physical
8085570,Artem Dzyuba,22/8/1988 ,RUS,Turkish Super League,Adana D.S.,Right,ST (C),196,91,33,1537500.0,"125,000",Intelligent
8058701,Fedor Kudryashov,5/4/1987 ,RUS,Turkish Super League,Antalyaspor,Left,D (LC),180,77,35,200000.0,"43,500",Physical
57030125,Alin Toşca,14/3/1992 ,ROU,Turkish Super League,Gaziantep FK,Left,D (LC),181,80,30,2650000.0,"73,500",Intelligent
23260467,Majid Hosseini,20/6/1996 ,IRN,Turkish Super League,Kayserispor,Right,D (C),187,78,26,467500.0,"32,500",Leader
8442121,Mustapha Yatabaré,26/1/1986 ,MLI,Turkish Super League,Sivasspor,Right,ST (C),186,81,36,185000.0,"37,500",Physical
70024374,Muhammet Demir,10/1/1992 ,TUR,Turkish Super League,Konyaspor,Either,ST (C),178,69,30,2750000.0,"42,000",Intelligent
43044056,Isaac Cofie,20/9/1991 ,GHA,Turkish Super League,Sivasspor,Right,"DM, M (C)",184,75,30,880000.0,"29,000",Physical
62023252,Ognjen Vranješ,24/10/1989 ,BIH,Turkish Super League,Hatayspor,Right ,D (C),183,75,32,,"51,000",Leader
43214539,Kristal Abazaj,6/7/1996 ,ALB,Turkish Super League,İstanbulspor,Right,M/AM (RL),183,77,25,151500.0,"19,500",Physical
25034581,Simon Deli,27/10/1991 ,CIV,Turkish Super League,Adana D.S.,Left ,D (C),192,84,30,200000.0,"65,000",Physical
53075985,Leke James,1/11/1992 ,NGA,Turkish Super League,Sivasspor,Right,ST (C),188,80,29,2600000.0,"65,000",Intelligent
55009688,Wilson Eduardo,8/7/1990 ,ANG,Turkish Super League,Alanyaspor,Right,"AM (RL), ST (C)",179,73,31,1320000.0,"108,000",Technical
67117361,Jesé,26/2/1993 ,ESP,Turkish Super League,Ankaragücü,Right,"AM (RLC), ST (C)",178,72,29,7100000.0,"108,000",Technical
55003873,Rúben Ribeiro,1/8/1987 ,POR,Turkish Super League,Hatayspor,Right,"DM, M (C), AM (L)",175,67,34,,"43,500",Technical
19144097,Vítor Hugo,20/5/1991 ,BRA,Turkish Super League,Trabzonspor,Left,D (C),187,80,31,6950000.0,"187,000",Physical
70079631,Soner Dikmen,1/9/1993 ,TUR,Turkish Super League,Konyaspor,Right,"DM, M (C)",179,77,28,1265000.0,"12,000",Physical
1405004,Stefano Okaka,9/8/1989 ,ITA,Turkish Super League,Başakşehir FK,Right,ST (C),186,82,32,1812500.0,"108,000",Leader
62055906,Lazar Marković,2/3/1994 ,SRB,Turkish Super League,Gaziantep FK,Right,"AM (RL), ST (C)",175,66,28,3175000.0,"86,500",Creative
19073567,Willian Arão,12/3/1992 ,BRA,Turkish Super League,Fenerbahçe,Right,"DM, M (C)",182,77,30,6500000.0,"208,000",Physical
919763,Bafétimbi Gomis,6/8/1985 ,FRA,Turkish Super League,Galatasaray,Right,ST (C),184,77,36,275000.0,"181,000",Intelligent
19187876,Alysson dos Santos,23/10/1990 ,BRA,Turkish Super League,Ümraniyespor,Right,D (C),186,79,31,,"17,250",Physical
85010867,Valentin Eysseric,25/3/1992 ,FRA,Turkish Super League,Kasımpaşa,Right,M (C),181,73,30,1650000.0,"181,000",Technical
21020532,Haris Hajradinovic,18/2/1994 ,BIH,Turkish Super League,Kasımpaşa,Left,M/AM (C),178,70,28,3075000.0,"29,500",Technical
70024655,Hakan Arslan,18/7/1988 ,TUR,Turkish Super League,Sivasspor,Right,"DM, M (C)",186,76,33,,"24,000",Leader
19082750,Lucas Lima,10/10/1991 ,BRA,Turkish Super League,Başakşehir FK,Left,D/WB (L),179,76,30,2312500.0,"86,500",Physical
18099960,Idrissa Doumbia,14/4/1998 ,CIV,Turkish Super League,Alanyaspor,Right,"DM, M (C)",187,82,24,715000.0,"73,000",Physical
91017783,Yunus Mallı,24/2/1992 ,TUR,Turkish Super League,Kasımpaşa,Right,M/AM (C),179,72,30,440000.0,"103,000",Creative
91180065,Efkan Bekiroğlu,14/9/1995 ,GER,Turkish Super League,Alanyaspor,Right,"DM, M/AM (C)",185,84,26,3050000.0,"12,000",Physical
864168,Patrick van Aanholt,29/8/1990 ,NED,Turkish Super League,Galatasaray,Left,D/WB (L),175,74,31,2400000,"264,000",Technical
70056760,Uğur Çiftçi,4/5/1992 ,TUR,Turkish Super League,Sivasspor,Left ,D/WB/M (L),179,72,30,1375000.0,"14,500",Leader
55070297,Pêpê,20/5/1997 ,POR,Turkish Super League,Ankaragücü,Right,"DM, M (C)",183,66,25,5000000.0,"66,500",Technical
43094277,Davide Biraschi,2/7/1994 ,ITA,Turkish Super League,Fatih Karagümrük,Right ,"D (RC), WB (R)",182,73,27,2800000.0,"108,000",Leader
28005831,Tomáš Pekhart,26/5/1989 ,CZE,Turkish Super League,Gaziantep FK,Right,ST (C),195,82,33,,"43,500",Intelligent
70121601,Kartal Kayra Yılmaz,4/11/2000 ,TUR,Turkish Super League,Ümraniyespor,Right,"DM, M (C)",178,70,21,5300000.0,"23,000",Technical
98041022,Raoul Petretta,24/3/1997 ,ITA,Turkish Super League,Kasımpaşa,Left,D/WB (L),176,70,25,1987500.0,"32,500",Technical
70112946,Ersin Destanoğlu,1/1/2001 ,TUR,Turkish Super League,Beşiktaş,Right,GK,195,88,21,4950000.0,"100,000",Assertive
13134222,Joseph Attamah,22/5/1994 ,GHA,Turkish Super League,Kayserispor,Right,"D (C), DM",180,80,28,715000.0,"34,500",Physical
55024894,Carlos Mané,11/3/1994 ,POR,Turkish Super League,Kayserispor,Right,AM (RLC),173,66,28,2200000.0,"86,500",Creative
12075171,Alassane Ndao,20/12/1996 ,SEN,Turkish Super League,Antalyaspor,Right,M/AM (RC),176,68,25,6400000.0,"130,000",Physical
5797637,Danijel Aleksić,30/4/1991 ,SRB,Turkish Super League,Başakşehir FK,Left,M/AM (C),181,79,31,4050000.0,"86,500",Creative
19138183,Bruno Peres,1/3/1990 ,BRA,Turkish Super League,Trabzonspor,Right,"D/WB (R), M (RL)",176,72,32,550000.0,"236,000",Technical
36057480,Dimitris Goutas,4/4/1994 ,GRE,Turkish Super League,Sivasspor,Right,D (C),193,81,28,990000.0,"10,750",Physical
62080168,Marko Jevtović,24/7/1993 ,SRB,Turkish Super League,Gaziantep FK,Right,DM,193,83,28,1925000.0,"34,500",Leader
55069820,Amilton,12/8/1989 ,BRA,Turkish Super League,Konyaspor,Right,M/AM (RL),173,68,32,605000.0,"48,500",Physical
34008678,Fodé Koita,21/10/1990 ,GUI,Turkish Super League,Kasımpaşa,Left,ST (C),185,86,31,1045000.0,"199,000",Physical
70005998,Mustafa Pektemek,11/8/1988 ,TUR,Turkish Super League,Kayserispor,Right,"AM (RL), ST (C)",183,72,33,550000.0,"24,000",Physical
70138807,Youssouf Ndayishimiye,27/10/1998 ,BDI,Turkish Super League,Başakşehir FK,Right,"D (C), DM",183,75,23,1650000.0,"21,500",Leader
43012402,Gökhan Inler,27/6/1984 ,SUI,Turkish Super League,Adana D.S.,Right,"DM, M (C)",183,80,38,605000.0,"36,000",Leader
37079279,Naci Ünüvar,13/6/2003 ,NED,Turkish Super League,Trabzonspor,Right,"AM (LC), ST (C)",168,60,19,9350000.0,"21,500",Creative
25038518,Isaac Sackey,4/4/1994 ,GHA,Turkish Super League,Ümraniyespor,Right,"D (C), DM, M (C)",190,80,28,1762500.0,"37,000",Physical
92056511,Erdoğan Yeşilyurt,6/11/1993 ,GER,Turkish Super League,Sivasspor,Right,M/AM (RL),175,70,28,605000.0,"18,000",Physical
55082273,Pedro Pereira,22/1/1998 ,POR,Turkish Super League,Alanyaspor,Right,D/WB/M (RL),185,72,24,1100000.0,"46,000",Physical
19167576,Gustavo Henrique,24/3/1993 ,BRA,Turkish Super League,Fenerbahçe,Right ,D (C),196,89,29,2200000.0,"42,500",Technical
91001078,Cenk Tosun,7/6/1991 ,TUR,Turkish Super League,Beşiktaş,Either,ST (C),183,78,31,1320000.0,"207,000",Leader
85119246,Kévin Rodrigues,5/3/1994 ,POR,Turkish Super League,Adana D.S.,Left,D/WB (L),170,64,28,4950000.0,"65,000",Technical
91133518,Turgay Gemicibaşı,23/4/1996 ,TUR,Turkish Super League,Kasımpaşa,Left,"DM, M (C)",180,70,26,2037500.0,"13,750",Physical
70097235,Adil Demirbağ,10/12/1997 ,TUR,Turkish Super League,Konyaspor,Right,D (C),182,75,24,715000.0,"18,000",Leader
49038965,Sacha Boey,13/9/2000 ,FRA,Turkish Super League,Galatasaray,Right,D (R),178,70,21,7300000.0,"66,500",Physical
53089891,Ghayas Zahid,18/9/1994 ,NOR,Turkish Super League,Ankaragücü,Right,AM (C),173,66,27,1210000.0,"43,500",Creative
70089583,Abdulkadir Parmak,28/12/1994 ,TUR,Turkish Super League,Gaziantep FK,Right,M/AM (C),176,66,27,605000.0,"38,500",Technical
85033648,Lionel Carole,12/4/1991 ,FRA,Turkish Super League,Kayserispor,Left ,D/WB (L),182,78,31,935000.0,"39,000",Physical
70085761,Cebrail Karayel,15/8/1994 ,TUR,Turkish Super League,Konyaspor,Right,D (R),176,70,27,1850000.0,"14,500",Technical
49035989,Rayane Aabid,19/1/1992 ,FRA,Turkish Super League,Hatayspor,Right ,"DM, M (C)",178,73,30,2600000.0,"99,500",Technical
53026196,Fredrik Gulbrandsen,10/9/1992 ,NOR,Turkish Super League,Adana D.S.,Right,"AM (RL), ST (C)",178,75,29,5250000.0,"50,000",Physical
37018392,Stefano Denswil,7/5/1994 ,NED,Turkish Super League,Trabzonspor,Left,D (LC),188,81,28,3345000.0,"299,000",Physical
18058111,Mickaël Tırpan,23/10/1993 ,BEL,Turkish Super League,Kasımpaşa,Right,"D/WB (R), DM",180,76,28,990000.0,"24,000",Leader
70110548,Atakan Kesgin,5/11/2000 ,TUR,Turkish Super League,Beşiktaş,Right,M/AM (C),176,68,21,2850000.0,"24,000",Technical
43093394,Matteo Ricci,27/5/1994 ,ITA,Turkish Super League,Fatih Karagümrük,Right,"DM, M (C)",176,68,28,1537500.0,"31,000",Technical
85138169,Umut Bozok,19/9/1996 ,FRA,Turkish Super League,Trabzonspor,Right,ST (C),178,70,25,4650000.0,"202,000",Intelligent
16283659,Yusuf Demir,2/6/2003 ,AUT,Turkish Super League,Galatasaray,Left,"AM (RLC), ST (C)",173,69,19,5900000.0,"90,500",Creative
70075966,Taylan Antalyalı,8/1/1995 ,TUR,Turkish Super League,Ankaragücü,Right,"DM, M (C)",180,75,27,1650000.0,"30,500",Technical
91104802,Onur Bulut,16/4/1994 ,TUR,Turkish Super League,Kayserispor,Right,D/WB (R),179,74,28,1155000.0,"8,500",Leader
70014232,Güray Vural,11/6/1988 ,TUR,Turkish Super League,Antalyaspor,Left,"D/WB (L), M/AM (RL)",178,68,34,660000.0,"16,750",Physical
8161348,Ruud Boffin,5/11/1987 ,BEL,Turkish Super League,Antalyaspor,Right,GK,196,86,34,715000.0,"65,000",Distributor
70024480,Muammer Yıldırım,14/9/1990 ,TUR,Turkish Super League,Sivasspor,Left ,GK,191,89,31,467500.0,"7,250",Distributor
70123223,Eren Elmalı,7/7/2000 ,TUR,Turkish Super League,Trabzonspor,Left ,D/WB (L),180,75,21,1975000.0,"56,500",Physical
70079807,Samet Akaydin,13/3/1994 ,TUR,Turkish Super League,Adana D.S.,Right,D (C),190,86,28,1375000.0,"46,000",Leader
70093833,İrfan Eğribayat,30/6/1998 ,TUR,Turkish Super League,Fenerbahçe,Right,GK,193,75,23,6950000.0,"7,250",Shot Stopper
27110030,David Akintola,13/1/1996 ,NGA,Turkish Super League,Adana D.S.,Right,"M (R), AM (RL)",178,69,26,1812500.0,"43,500",Physical
86005931,Del Valle,28/5/1990 ,VEN,Turkish Super League,Ümraniyespor,Right,AM (RL),177,74,32,385000.0,"34,500",Physical
55004183,Daniel Candeias,25/2/1988 ,POR,Turkish Super League,Alanyaspor,Right,M/AM (RL),177,72,34,110000.0,"45,500",Physical
8485477,Volkan Babacan,11/8/1988 ,TUR,Turkish Super League,Başakşehir FK,Right,GK,193,86,33,,"36,000",Distributor
19102519,Gustavo Campanharo,4/4/1992 ,BRA,Turkish Super League,Kayserispor,Right,"DM, M/AM (C)",179,73,30,522500.0,"34,500",Technical
29040332,Ömer Ali Şahiner,2/1/1992 ,TUR,Turkish Super League,Başakşehir FK,Right,"D/WB (R), M/AM (RL)",175,70,30,1762500.0,"24,000",Leader
70062993,Abdülkerim Bardakcı,7/9/1994 ,TUR,Turkish Super League,Galatasaray,Left,D (C),184,81,27,2000000.0,"131,000",Physical
